84000086	-84	CSO:Biospheric_Change
84000087	-84	CSO:Biospheric_Emission
84000088	-84	CSO:Biospheric_Process
84000089	-84	CSO:Biospheric_Quality
84000090	-84	CSO:Biota_Activitiy
84000091	-84	CSO:Biotic_Record
84000092	-84	CSO:Black_Carbon
84000093	-84	CSO:Black_Carbon_Absorption_of_Solar_Radiation
84000094	-84	CSO:Black_Carbon_Particle
84000095	-84	CSO:Blowing_Dust
84000096	-84	CSO:Budget
84000097	-84	CSO:Burning_Biomass
84000098	-84	CSO:Burning_Fossil_Fuel
84000099	-84	CSO:CCS
84000100	-84	CSO:CO2_Outgassing
84000101	-84	CSO:CO2_Outgassing_in_the_Tropics
84000102	-84	CSO:Campground
84000103	-84	CSO:Capacity
84000104	-84	CSO:Capacity_for_Adaptation
84000105	-84	CSO:Capacity_for_Learning
84000106	-84	CSO:Capacity_for_Transformation
84000107	-84	CSO:Carbon_Dioxide_Capture_and_Storage
84000108	-84	CSO:Carbon_Dioxide_Pooling_Disposition
84000109	-84	CSO:Carbon_Intensity
84000110	-84	CSO:Carbon_Pooling_Disposition
84000111	-84	CSO:Carbon_Sink_Role
84000112	-84	CSO:Carbon_Source_Role
84000113	-84	CSO:Carbon_Storage
84000114	-84	CSO:Carbon_Storage_Role
84000115	-84	CSO:Change_in_Agriculture
84000116	-84	CSO:Change_in_Air_Temperature
84000117	-84	CSO:Change_in_Albedo
84000118	-84	CSO:Change_in_Atmospheric_Circulation
84000119	-84	CSO:Change_in_Atmospheric_Composition
84000120	-84	CSO:Change_in_Atmospheric_Pressure
84000121	-84	CSO:Change_in_Average_Precipitation
84000122	-84	CSO:Change_in_Climate_Extremes
84000123	-84	CSO:Change_in_Earth_Energy_Budget
84000124	-84	CSO:Change_in_Evaporation_Characteristics
84000125	-84	CSO:Change_in_Global_Water_Cycle
84000126	-84	CSO:Change_in_Humidity
84000127	-84	CSO:Change_in_Ice_Sheets_Volume
84000128	-84	CSO:Change_in_Infrared_Radiation
84000129	-84	CSO:Change_in_Irrigation
84000130	-84	CSO:Change_in_Net_Radiation
84000131	-84	CSO:Change_in_Ocean_Volume
84000132	-84	CSO:Change_in_Ocean_Water_Density
84000133	-84	CSO:Change_in_Ocean_Water_Salinity
84000134	-84	CSO:Change_in_Oceanic_Circulation
84000135	-84	CSO:Change_in_Precipitation
84000136	-84	CSO:Change_in_Precipitation_Pattern
84000137	-84	CSO:Change_in_Radiation
84000138	-84	CSO:Change_in_Solar_Radiation
84000139	-84	CSO:Change_in_Storage_of_Soil_Moisture
84000140	-84	CSO:Change_in_Sub-surface_Ocean_Salinity
84000141	-84	CSO:Change_in_Surface_Ocean_Salinity
84000142	-84	CSO:Change_in_Surface_Roughness
84000143	-84	CSO:Change_in_Temperature
84000144	-84	CSO:Change_in_Total_Solar_Irradiance
84000145	-84	CSO:Change_in_Traffic
84000146	-84	CSO:Change_in_Water_Cycle
84000147	-84	CSO:Change_in_a_Driver_of_Climate_Change
84000148	-84	CSO:Change_in_the_Concentration_of_Carbon_Dioxide
84000149	-84	CSO:Change_in_the_Earth_Gravitational_and_Rotational_Fields
84000150	-84	CSO:Change_in_the_Extent_of_Northern_Hemisphere_Sea_Ice
84000151	-84	CSO:Change_in_the_Frequency_of_Daily_Temperature_Extremes
84000152	-84	CSO:Change_in_the_Global_Mean_Surface_Temperature
84000153	-84	CSO:Change_in_the_Intensity_of_Daily_Temperature_Extremes
84000154	-84	CSO:Change_in_the_Mass_of_Water_in_the_Ocean
84000155	-84	CSO:Change_in_the_Northern_Hemisphere_September_Sea_Ice_Extent
84000156	-84	CSO:Change_in_the_output_of_the_Sun
84000157	-84	CSO:Change_in_the_Radiative_Balance
84000158	-84	CSO:Change_in_the_Radiative_Forcing
84000159	-84	CSO:Change_in_the_Shape_of_the_Ocean_Basin
84000160	-84	CSO:Change_in_the_Solar_Irradiance
84000161	-84	CSO:Change_in_the_Sources_and_Sinks_of_Carbon
84000162	-84	CSO:Change_in_the_Storage_of_Groundwater
84000163	-84	CSO:Changed_Surface_Albedo
84000164	-84	CSO:Changing_Composition_of_the_Atmosphere
84000165	-84	CSO:Changing_Surface_Albedo
84000166	-84	CSO:Chemical_Formula
84000167	-84	CSO:Chlorofluorocarbon
84000168	-84	CSO:Climate-related_Hazard_Risk
84000169	-84	CSO:Climate_Adaptation_Measure
84000170	-84	CSO:Climate_Change_Benefit
84000171	-84	CSO:Climate_Change_Cost
84000172	-84	CSO:Climate_Change_Impact
84000173	-84	CSO:Climate_Change_Measure
84000174	-84	CSO:Climate_Change_Measure_Integrated_with_National_Policy
84000175	-84	CSO:Climate_Change_Measure_Integrated_with_National_Strategies
84000176	-84	CSO:Climate_Change_Policy
84000177	-84	CSO:Climate_Change_Response
84000178	-84	CSO:Climate_Equity
84000179	-84	CSO:Climate_Governance
84000180	-84	CSO:Climate_Mitigation_Measure
84000181	-84	CSO:Climate_Neutrality
84000182	-84	CSO:Climate_Stasis
84000183	-84	CSO:Climate_System
84000184	-84	CSO:Climate_System_Quality
84000185	-84	CSO:Climate_Variability
84000186	-84	CSO:Climate_Variability_in_Europe
84000187	-84	CSO:Climate_Variability_in_Europe_in_Winter
84000188	-84	CSO:Climate_Variation
84000189	-84	CSO:Climate_Vulnerability
84000190	-84	CSO:Climate_of_Europe
84000191	-84	CSO:Climate_of_Part_of_Asia
84000192	-84	CSO:Cloud
84000193	-84	CSO:Cloud_Adjustment_Due_to_Aerosols
84000194	-84	CSO:Cloud_Amount
84000195	-84	CSO:Cloud_Droplet
84000196	-84	CSO:Cloud_Formation
84000197	-84	CSO:Cloud_Radiative_Feedback
84000198	-84	CSO:Cloud_Type
84000199	-84	CSO:Cloudiness
84000200	-84	CSO:Coast
84000201	-84	CSO:Coastal_Flood
84000202	-84	CSO:Combustion_of_Fossil_Fuel
84000203	-84	CSO:Community
84000204	-84	CSO:Compression_of_Carbon_Dioxide
84000205	-84	CSO:Concentration_of_Carbon_Dioxide
84000206	-84	CSO:Concentration_of_Greenhouse_Gas_in_the_Atmosphere
84000207	-84	CSO:Concentration_of_Greenhouse_gases
84000208	-84	CSO:Concentration_of_Hydrogen_Ion
84000209	-84	CSO:Concentration_of_Methane
84000210	-84	CSO:Concentration_of_Nitrous_Oxide
84000211	-84	CSO:Condensation
84000212	-84	CSO:Conditioning_of_Carbon_Dioxide
84000213	-84	CSO:Constructed_Feature
84000214	-84	CSO:Continental-scale_Precipitation_Pattern
84000215	-84	CSO:Continental_Glacier
84000216	-84	CSO:Continental_Snow_Field
84000217	-84	CSO:Continental_Width
84000218	-84	CSO:Cool_Little_Ice_Age_Anomaly
84000219	-84	CSO:Cooling
84000220	-84	CSO:Cooling_in_the_Lower_Stratosphere
84000221	-84	CSO:Cooling_of_Earth_Surface_by_Aerosols
84000222	-84	CSO:Cooling_of_the_Climate_System
84000223	-84	CSO:Carbon_Monoxide
84000224	-84	CSO:Cryospheric_Change
84000225	-84	CSO:Cryospheric_Material
84000226	-84	CSO:Cryospheric_Object
84000227	-84	CSO:Cryospheric_Process
84000228	-84	CSO:Cryospheric_Quality
84000229	-84	CSO:Cumulative_Anthropogenic_Emission
84000230	-84	CSO:Cumulative_CO2_Emission
84000231	-84	CSO:Cumulative_Carbon_Emission
84000232	-84	CSO:Cumulative_Emission
84000233	-84	CSO:Cumulative_Total_Anthropogenic_CO2_Emission
84000234	-84	CSO:Cyclone
84000235	-84	CSO:Damaged_Ecosystem
84000236	-84	CSO:Damping_of_Temperature_Change
84000237	-84	CSO:Dead_Animal
84000238	-84	CSO:Dead_Plant
84000239	-84	CSO:Decay_of_Weather_System
84000240	-84	CSO:Deciding_Measures
84000241	-84	CSO:Deciding_Policies
84000242	-84	CSO:Decision_Maker
84000243	-84	CSO:Decision_Making_Role
84000244	-84	CSO:Decline_in_AMOC
84000245	-84	CSO:Decrease_in_Aerosols
84000246	-84	CSO:Decrease_in_Atmospheric_Quality
84000247	-84	CSO:Decrease_in_Background_Surface_Ozone
84000248	-84	CSO:Decrease_in_Cryospheric_Quality
84000249	-84	CSO:Decrease_in_Evapotranspiration
84000250	-84	CSO:Decrease_in_Global_Ocean_Surface_pH
84000251	-84	CSO:Decrease_in_Land_Surface_Net_Radiation
84000252	-84	CSO:Decrease_in_Land_Surface_Quality
84000253	-84	CSO:Decrease_in_Mean_Precipitation
84000254	-84	CSO:Decrease_in_Ocean_Quality
84000255	-84	CSO:Decrease_in_Ocean_Water_Salinity
84000256	-84	CSO:Decrease_in_Process_Profile
84000257	-84	CSO:Decrease_in_Rate
84000258	-84	CSO:Decrease_in_Salinity
84000259	-84	CSO:Decrease_in_Soil_Carbon_Stocks
84000260	-84	CSO:Decrease_in_Species_Population
84000261	-84	CSO:Decrease_in_Ocean_Water_pH_Caused_by_Human_Activity
84000262	-84	CSO:Decrease_in_Surface_Ocean_pH
84000263	-84	CSO:Decrease_in_Temperature_of_Earth_Surface
84000264	-84	CSO:Decrease_in_the_Amount_of_Emitted_Infrared_Radiation_from_Earth_Surface
84000265	-84	CSO:Decrease_in_Amount_of_Precipitation
84000266	-84	CSO:Decrease_in_the_Decadal_Mean_Extent_of_Arctic_Sea_Ice
84000267	-84	CSO:Decrease_in_the_Extent_of_Annual_Mean_Arctic_Sea_Ice
84000268	-84	CSO:Decrease_in_the_Extent_of_Arctic_Sea_Ice
84000269	-84	CSO:Decrease_in_the_Extent_of_Arctic_Summer_Sea_Ice
84000270	-84	CSO:Decrease_in_the_Extent_of_Northern_Hemisphere_Snow_Cover
84000271	-84	CSO:Decrease_in_the_Extent_of_Northern_Hemisphere_Spring_Snow_Cover
84000272	-84	CSO:Decrease_in_the_Global_Glacier_Volume
84000273	-84	CSO:Decrease_in_the_Northern_Hemisphere_Sea_Ice_Extent
84000274	-84	CSO:Decrease_in_the_Northern_Hemisphere_September_Sea_Ice_Extent
84000275	-84	CSO:Decrease_in_the_Number_of_Cold_Days
84000276	-84	CSO:Decrease_in_the_Number_of_Cold_Days_Over_Most_Land_Areas
84000277	-84	CSO:Decrease_in_the_Number_of_Cold_Nights
84000278	-84	CSO:Decrease_in_the_Number_of_Cold_Nights_Over_Most_Land_Areas
84000279	-84	CSO:Decrease_of_Temperature
84000280	-84	CSO:Decrease_of_Vegetation
84000281	-84	CSO:Decreased_Amount_of_Emitted_Infrared_Radiation_from_Earth_Surface
84000282	-84	CSO:Decreased_Amount_of_Water_Supplies
84000283	-84	CSO:Decreased_Earth_Surface_Temperature
84000284	-84	CSO:Decreased_Extent
84000285	-84	CSO:Decreased_Extent_of_Arctic_Sea_Ice
84000286	-84	CSO:Decreased_Extent_of_Northern_Hemisphere_Spring_Snow_Cover
84000287	-84	CSO:Decreased_Extent_of_Snow_Cover
84000288	-84	CSO:Decreased_Near-surface_Temperature
84000289	-84	CSO:Decreased_Number
84000290	-84	CSO:Decreased_Number_of_Cold_Days_Over_Most_Land_Areas
84000291	-84	CSO:Decreased_Number_of_Cold_Nights_Over_Most_Land_Areas
84000292	-84	CSO:Decreased_Ocean_Water_Salinity
84000293	-84	CSO:Decreased_Salinity
84000294	-84	CSO:Decreased_Species_Population
84000296	-84	CSO:Decreased_pH_of_Sea_Water
84000297	-84	CSO:Deep_Ocean_Warming
84000298	-84	CSO:Deficit_in_Water_Storage
84000299	-84	CSO:Degradation_of_Air_Quality
84000300	-84	CSO:Density_Change
84000301	-84	CSO:Density_of_Cloud_Droplet
84000302	-84	CSO:Disaster
84000303	-84	CSO:Disaster_Risk
84000304	-84	CSO:Disaster_Risk_Management
84000305	-84	CSO:Discharge_into_Stream
84000306	-84	CSO:Discontinuous_Sea_Ice
84000307	-84	CSO:Dissolution
84000308	-84	CSO:Dissolved_Ocean_CO2
84000309	-84	CSO:Dissolving_Carbon_Dioxide
84000310	-84	CSO:Disturbance
84000311	-84	CSO:Drifter
84000312	-84	CSO:Driver_Role
84000313	-84	CSO:Driver_of_Climate_Change_Role
84000314	-84	CSO:Driver_of_Deep_Ocean_Water_Circulation_Role
84000315	-84	CSO:Driving_Deep_Ocean_Water_Circulation
84000316	-84	CSO:Earth_Surface_Temperature
84000317	-84	CSO:El_Nino-Southern_Oscillation
84000318	-84	CSO:Emergency_Response
84000319	-84	CSO:Emission
84000320	-84	CSO:Emission_Removal
84000321	-84	CSO:Emission_of_Aerosols
84000322	-84	CSO:Emission_of_Black_Carbon
84000323	-84	CSO:Emission_of_CH4
84000324	-84	CSO:Emission_of_CO
84000325	-84	CSO:Emission_of_CO2
84000326	-84	CSO:Emission_of_Greenhouse_Gas
84000327	-84	CSO:Emission_of_Halocarbons
84000328	-84	CSO:Emission_of_Infrared_Radiation
84000329	-84	CSO:Emission_of_Infrared_Radiation_by_Carbon_Dioxide_in_the_Stratosphere
84000330	-84	CSO:Emission_of_Infrared_Radiation_by_Greenhouse_Gas_Back_to_Surface
84000331	-84	CSO:Emission_of_Infrared_Radiation_in_All_Directions
84000332	-84	CSO:Emission_of_Methane
84000333	-84	CSO:Emission_of_Mineral_Dust
84000334	-84	CSO:Emission_of_N2O
84000335	-84	CSO:Emission_of_NH3
84000336	-84	CSO:Emission_of_NOx
84000337	-84	CSO:Emission_of_Nitrous_Oxide
84000338	-84	CSO:Emission_of_Organic_Carbon
84000339	-84	CSO:Emission_of_Radiation
84000340	-84	CSO:Emission_of_SO2
84000341	-84	CSO:Emission_of_Short-lived_Gases_and_Aerosols
84000342	-84	CSO:Emission_of_Stratospheric_Ozone-depleting_Halocarbons
84000343	-84	CSO:Emission_of_Substances_into_the_Environment_by_Humans
84000344	-84	CSO:Emission_of_Substances_into_the_Environment_by_Nature
84000345	-84	CSO:Emission_of_Volatile_Organic_Compounds
84000346	-84	CSO:Emission_of_Well-mixed_Greenhouse_Gases
84000347	-84	CSO:Emission_of_NMVOC
84000348	-84	CSO:Emissivity_of_Greenhouse_Gas
84000349	-84	CSO:Emitted_Anthropogenic_Carbon_Dioxide
84000350	-84	CSO:Energy-related_Activity
84000351	-84	CSO:Energy-related_Carbon_Source_Facility
84000352	-84	CSO:Energy_Budget
84000353	-84	CSO:Energy_Security
84000354	-84	CSO:Energy_Security_Goal
84000355	-84	CSO:Environment
84000356	-84	CSO:Environmental_Disposition
84000357	-84	CSO:Environmental_System
84000358	-84	CSO:Equitable_Climate_Change_Mitigation
84000359	-84	CSO:Equitable_Distribution_of_the_Burdens_of_Climate_Change
84000360	-84	CSO:Equitable_Responsibility_to_Deal_with_Climate_Change
84000361	-84	CSO:Equity
84000362	-84	CSO:Equity_in_the_Distribution_of_Climate_Change_Impacts_and_Policies
84000363	-84	CSO:Equity_in_the_Responsibility_for_Climate_Impacts_and_Policies
84000364	-84	CSO:Equity_in_the_Treatment_of_People
84000365	-84	CSO:Evaporation_From_the_Land_Surface
84000366	-84	CSO:Evaporation_From_the_Ocean
84000367	-84	CSO:Evaporation_in_the_Leaves_of_Plants
84000368	-84	CSO:Evaporation_in_the_Soil
84000369	-84	CSO:Exchange_of_CO2_with_Atmosphere_in_Polar_Cold_Water
84000370	-84	CSO:Exchange_Water_Vapor_with_Atmosphere
84000371	-84	CSO:Exchange_of_CO2_Between_Land_and_Atmosphere
84000372	-84	CSO:Exchange_of_CO2_with_Atmosphere_in_Equatorial_Warm_Water
84000373	-84	CSO:Exchange_of_Greenhouse_Gases_Between_Land_and_Atmosphere
84000374	-84	CSO:Exchange_of_Heat_with_the_Atmosphere
84000375	-84	CSO:Exchange_of_Trace_Gas
84000376	-84	CSO:Exchange_of_Water_Vapor_Between_Land_and_Atmosphere
84000377	-84	CSO:Exosphere
84000378	-84	CSO:Extent_of_Arctic_Sea_Ice
84000379	-84	CSO:Extent_of_Arctice_Sea_Ice
84000380	-84	CSO:Extent_of_Northern_Hemisphere_Spring_Snow_Cover
84000381	-84	CSO:Extent_of_Permafrost
84000382	-84	CSO:Extent_of_Snow_Cover
84000383	-84	CSO:Extent_of_Summer_Arctic_Sea-Ice
84000384	-84	CSO:External_Climate_Variability
84000385	-84	CSO:External_Forcing
84000386	-84	CSO:External_Forcing_Role
84000387	-84	CSO:Externally-induced_Climate_Change
84000388	-84	CSO:Externally-induced_Climate_Variation
84000389	-84	CSO:Extinction
84000390	-84	CSO:Extra-tropical_Troposphere
84000391	-84	CSO:Extratropical_Northern_Hemisphere
84000392	-84	CSO:Extreme_Climate_Event
84000393	-84	CSO:Extreme_Cold
84000394	-84	CSO:Extreme_Cold_Days
84000395	-84	CSO:Extreme_Cold_Nights
84000396	-84	CSO:Extreme_Drought
84000397	-84	CSO:Extreme_Event
84000398	-84	CSO:Extreme_Flooding
84000399	-84	CSO:Extreme_Heat_Wave
84000400	-84	CSO:Extreme_Hurricanes
84000401	-84	CSO:Extreme_Precipitation_Event
84000402	-84	CSO:Extreme_Tornado
84000403	-84	CSO:Extreme_Warm_Days
84000404	-84	CSO:Extreme_Warm_Nights
84000405	-84	CSO:Extreme_Weather_Event
84000406	-84	CSO:Feedback_Process
84000407	-84	CSO:Filtering_of_Solar_Ultra-violet_Radiation
84000408	-84	CSO:Firn
84000409	-84	CSO:First-year_Ice
84000410	-84	CSO:Flash_Flood
84000411	-84	CSO:Flood
84000412	-84	CSO:Flowing_Ice_Stream
84000413	-84	CSO:Flowing_Outward_from_a_High_Central_Gently-sloping_Ice_Plateau
84000414	-84	CSO:Flowing_of_Ice_Streams
84000415	-84	CSO:Flowing_of_Outlet_Glaciers
84000416	-84	CSO:Flowing_of_Outlet_Glaciers_into_Ice_Shelves
84000417	-84	CSO:Flowing_of_Outlet_Glaciers_into_the_Sea
84000418	-84	CSO:Flowing_out_into_Ocean
84000419	-84	CSO:Food_Production
84000420	-84	CSO:Forest_Land-Use
84000421	-84	CSO:Forestry
84000422	-84	CSO:Formation_of_Cloud_Droplet
84000423	-84	CSO:Fossil
84000424	-84	CSO:Fossil_Fuel_Emission
84000425	-84	CSO:Fossil_Record
84000426	-84	CSO:Freezing
84000427	-84	CSO:Freezing_of_Seawater
84000428	-84	CSO:Frequency_of_Heat_Waves
84000429	-84	CSO:Frequency_of_Heavy_Precipitation
84000430	-84	CSO:Freshwater
84000431	-84	CSO:Freshwater_Runoff_Returning_to_the_Oceans
84000432	-84	CSO:Frost
84000433	-84	CSO:Fuel
84000434	-84	CSO:Gaining_Mass
84000435	-84	CSO:Generating_Energy_Function
84000436	-84	CSO:Generating_Energy_Supplies
84000437	-84	CSO:Glacial_Cycle
84000438	-84	CSO:Glacial_Lake_Outburst_Flood
84000439	-84	CSO:Glacial_Period
84000440	-84	CSO:Glacier_Ice
84000441	-84	CSO:Glacier_Mass_Balance
84000442	-84	CSO:Glacier_Mass_Loss
84000443	-84	CSO:Glacier_on_the_Periphery_of_Antarctica
84000444	-84	CSO:Glacier_on_the_Periphery_of_Ice_Sheets
84000445	-84	CSO:Global_Glacier_Volume
84000446	-84	CSO:Global_Land_Area
84000447	-84	CSO:Global_Mean_Land_Surface_Temperature
84000448	-84	CSO:Global_Mean_Ocean_Surface_Temperature
84000449	-84	CSO:Global_Mean_Sea_Level
84000450	-84	CSO:Global_Mean_Sea_Level_Change
84000451	-84	CSO:Global_Mean_Sea_Level_Rise
84000452	-84	CSO:Global_Mean_Surface_Warming
84000453	-84	CSO:Global_Pattern_of_Ocean-Atmosphere_CO2_Flux
84000454	-84	CSO:Global_Water_Cycle
84000455	-84	CSO:Gradient
84000456	-84	CSO:Grassland_Ecosystem
84000457	-84	CSO:Grassland_Land-Use
84000458	-84	CSO:Grazing
84000459	-84	CSO:Green_Infrastructure
84000460	-84	CSO:Green_Infrastructure_Function
84000461	-84	CSO:Green_Infrastructure_Service
84000462	-84	CSO:Green_Open_Space
84000463	-84	CSO:Green_Space
84000464	-84	CSO:Greenhouse_Gas
84000465	-84	CSO:Greenhouse_Gas_Role
84000466	-84	CSO:Greenland_Ice_Sheet
84000467	-84	CSO:Groundwater
84000468	-84	CSO:Growing_Season
84000469	-84	CSO:Growth_of_Weather_System
84000470	-84	CSO:Gt_per_yr_Measurement_Unit
84000471	-84	CSO:H2O_Vapor
84000472	-84	CSO:Halocarbon
84000473	-84	CSO:Halosteric_Density_Change
84000474	-84	CSO:Harmful_Human_Health_Effect
84000475	-84	CSO:Hazardous_Event
84000476	-84	CSO:Heat_Content_in_the_Atmosphere
84000477	-84	CSO:Heat_Transfer
84000478	-84	CSO:Heat_Transfer_from_the_Ocean_Surface_to_Depth
84000479	-84	CSO:Heat_in_Water_Vapor
84000480	-84	CSO:Heat_in_the_Atmosphere
84000481	-84	CSO:Heavy_Precipitation_Event
84000482	-84	CSO:Helium
84000483	-84	CSO:High-latitude_Surface_Temperature
84000484	-84	CSO:High-latitudes
84000485	-84	CSO:High-to-Low_Albedo
84000486	-84	CSO:High_Albedo
84000487	-84	CSO:High_Thermal_Conductivity
84000488	-84	CSO:Higher_Latitudes_of_the_Northern_Hemisphere
84000489	-84	CSO:Human_Disease
84000490	-84	CSO:Human_Health
84000491	-84	CSO:Human_Right
84000492	-84	CSO:Human_Security
84000493	-84	CSO:Human_Sustainable_Development
84000494	-84	CSO:Human_System
84000495	-84	CSO:Humidity
84000496	-84	CSO:Hydrofluorocarbons
84000497	-84	CSO:Hydrological_Cycle
84000498	-84	CSO:Hydrological_Drought
84000499	-84	CSO:Hydrological_Imbalance
84000500	-84	CSO:Hydrosphere-Biosphere_Interaction
84000501	-84	CSO:Hydrosphere-Land_Interaction
84000502	-84	CSO:Hydrospheric_Change
84000503	-84	CSO:Hydrospheric_Material
84000504	-84	CSO:Hydrospheric_Process
84000505	-84	CSO:Hydrospheric_Quality
84000506	-84	CSO:Hydrospheric_Variability
84000507	-84	CSO:Ice
84000508	-84	CSO:Ice-Ocean_Coupling
84000509	-84	CSO:Ice_Age
84000510	-84	CSO:Ice_Crystal
84000511	-84	CSO:Ice_Discharge_into_the_Sea_or_Lake
84000512	-84	CSO:Ice_Field
84000513	-84	CSO:Ice_Floe
84000514	-84	CSO:Ice_Sheet
84000515	-84	CSO:Ice_Sheet_Thickness
84000516	-84	CSO:Identity
84000517	-84	CSO:Impact
84000518	-84	CSO:Impact_on_Cultural_Assets
84000519	-84	CSO:Impact_on_Economic_Assets
84000520	-84	CSO:Impact_on_Ecosystems
84000521	-84	CSO:Impact_on_Health
84000522	-84	CSO:Impact_on_Infrastructure
84000523	-84	CSO:Impact_on_Livelihood
84000524	-84	CSO:Impact_on_Lives
84000525	-84	CSO:Impact_on_Services
84000526	-84	CSO:Impact_on_Social_Assets
84000527	-84	CSO:Impact_on_Species
84000528	-84	CSO:Impact_on_Well-being
84000529	-84	CSO:Implementing_Measures
84000530	-84	CSO:Implementing_Policies
84000531	-84	CSO:Implementing_Strategies
84000532	-84	CSO:Improve_the_Understanding_of_Disaster_Risk
84000533	-84	CSO:Improvement_of_Disaster_Preparedness
84000534	-84	CSO:Improvement_of_Disaster_Recovery_Practices
84000535	-84	CSO:Improvement_of_Disaster_Response
84000536	-84	CSO:Incoming_Solar_Radiation
84000537	-84	CSO:Increase_in_Actual_Evapotranspiration
84000538	-84	CSO:Increase_in_Aerosol_Concentration_in_the_Atmosphere
84000539	-84	CSO:Increase_in_Annual_Mean_Precipitation
84000540	-84	CSO:Increase_in_Atmosphere_Opacity
84000541	-84	CSO:Increase_in_Atmospheric_Moisture_Content
84000542	-84	CSO:Increase_in_Atmospheric_Quality
84000543	-84	CSO:Increase_in_Atmospheric_Temperature
84000544	-84	CSO:Increase_in_Background_Surface_Ozone
84000545	-84	CSO:Increase_in_CH4_level
84000546	-84	CSO:Increase_in_Cryospheric_Quality
84000547	-84	CSO:Increase_in_Evaporation
