model	model_nr	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.4985754985754986	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5014245014245015	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5028490028490029	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5042735042735043	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5056980056980057	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5071225071225072	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5085470085470086	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.50997150997151	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5113960113960114	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5128205128205129	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5142450142450142	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5156695156695157	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5170940170940171	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5185185185185185	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.51994301994302	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5213675213675214	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5227920227920229	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5242165242165242	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5256410256410257	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5270655270655271	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5284900284900285	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5299145299145299	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5313390313390314	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5327635327635328	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5341880341880342	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5356125356125356	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5370370370370371	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5384615384615384	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5398860398860399	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5413105413105413	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5427350427350428	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5441595441595442	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5455840455840456	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5470085470085471	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5484330484330484	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5498575498575499	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5512820512820513	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5527065527065528	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5541310541310541	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5555555555555556	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.556980056980057	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5584045584045584	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5598290598290598	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5612535612535613	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5626780626780628	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5641025641025641	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5655270655270656	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.566951566951567	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5683760683760684	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5698005698005698	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5712250712250713	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5726495726495727	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5740740740740741	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5754985754985755	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.576923076923077	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5783475783475783	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5797720797720798	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5811965811965812	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5826210826210827	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.584045584045584	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5854700854700855	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.586894586894587	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5883190883190883	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5897435897435898	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5911680911680912	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5925925925925927	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.594017094017094	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5954415954415955	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5968660968660969	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5982905982905983	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.5997150997150997	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6011396011396012	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6025641025641026	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.603988603988604	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6054131054131054	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6068376068376069	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6082621082621082	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6096866096866097	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6111111111111112	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6125356125356126	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.613960113960114	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6153846153846154	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6168091168091169	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6182336182336182	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6196581196581197	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6210826210826211	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6225071225071226	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6239316239316239	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6253561253561254	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6267806267806268	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6282051282051282	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6296296296296297	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6310541310541311	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6324786324786326	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6339031339031339	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6353276353276354	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6367521367521368	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6381766381766382	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6396011396011396	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6410256410256411	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6424501424501425	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6438746438746439	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6452991452991453	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6467236467236468	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6481481481481481	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6495726495726496	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.650997150997151	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6524216524216525	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6538461538461539	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6552706552706553	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6566951566951568	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6581196581196581	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6595441595441596	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.660968660968661	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6623931623931624	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6638176638176638	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6652421652421653	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6666666666666667	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6680911680911681	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6695156695156695	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.670940170940171	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6723646723646723	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6737891737891738	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6752136752136753	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6766381766381767	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6780626780626781	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6794871794871795	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.680911680911681	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6823361823361823	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6837606837606838	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6851851851851852	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6866096866096867	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.688034188034188	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6894586894586895	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.690883190883191	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6923076923076923	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6937321937321937	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6951566951566952	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6965811965811967	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.698005698005698	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.6994301994301995	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7008547008547009	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7022792022792023	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7037037037037037	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7051282051282052	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7065527065527066	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.707977207977208	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7094017094017094	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7108262108262109	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7122507122507122	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7136752136752137	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7150997150997151	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7165242165242166	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.717948717948718	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7193732193732194	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7207977207977209	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7222222222222222	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7236467236467237	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7250712250712251	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7264957264957266	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7279202279202279	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7293447293447294	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7307692307692308	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7321937321937322	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7336182336182336	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7350427350427351	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7364672364672366	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7378917378917379	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7393162393162394	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7407407407407408	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7421652421652422	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7435897435897436	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7450142450142451	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7464387464387465	0.956	0.000	0.000	0.996	0.000	0	673	3	28
logistic_regression	fold2_rep1	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7478632478632479	0.956	0.000	0.000	0.996	0.000	0	673	3	28
