model	model_nr	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4155982905982906	0.957	0.591	0.295	0.990	0.394	13	885	9	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4166666666666667	0.957	0.591	0.295	0.990	0.394	13	885	9	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.41773504273504275	0.957	0.591	0.295	0.990	0.394	13	885	9	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.41880341880341887	0.957	0.591	0.295	0.990	0.394	13	885	9	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.41987179487179493	0.957	0.591	0.295	0.990	0.394	13	885	9	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.420940170940171	0.957	0.591	0.295	0.990	0.394	13	885	9	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.42200854700854706	0.957	0.591	0.295	0.990	0.394	13	885	9	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.42307692307692313	0.958	0.619	0.295	0.991	0.400	13	886	8	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4241452991452992	0.958	0.619	0.295	0.991	0.400	13	886	8	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.42521367521367526	0.958	0.619	0.295	0.991	0.400	13	886	8	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4262820512820513	0.958	0.619	0.295	0.991	0.400	13	886	8	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4273504273504274	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.42841880341880345	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4294871794871795	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4305555555555556	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.43162393162393164	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4326923076923077	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.43376068376068383	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4348290598290599	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.43589743589743596	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.436965811965812	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4380341880341881	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.43910256410256415	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4401709401709402	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4412393162393163	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.44230769230769235	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4433760683760684	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4444444444444445	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.44551282051282054	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4465811965811966	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.44764957264957267	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4487179487179488	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.44978632478632485	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4508547008547009	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.451923076923077	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.45299145299145305	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4540598290598291	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4551282051282052	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.45619658119658124	0.959	0.650	0.295	0.992	0.406	13	887	7	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4572649572649573	0.961	0.684	0.295	0.993	0.413	13	888	6	31
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.45833333333333337	0.959	0.667	0.273	0.993	0.387	12	888	6	32
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.45940170940170943	0.959	0.667	0.273	0.993	0.387	12	888	6	32
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4604700854700855	0.959	0.667	0.273	0.993	0.387	12	888	6	32
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.46153846153846156	0.959	0.667	0.273	0.993	0.387	12	888	6	32
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.46260683760683763	0.959	0.667	0.273	0.993	0.387	12	888	6	32
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.46367521367521375	0.959	0.667	0.273	0.993	0.387	12	888	6	32
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4647435897435898	0.959	0.667	0.273	0.993	0.387	12	888	6	32
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4658119658119659	0.958	0.647	0.250	0.993	0.361	11	888	6	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.46688034188034194	0.958	0.647	0.250	0.993	0.361	11	888	6	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.467948717948718	0.958	0.647	0.250	0.993	0.361	11	888	6	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.46901709401709407	0.958	0.647	0.250	0.993	0.361	11	888	6	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.47008547008547014	0.958	0.647	0.250	0.993	0.361	11	888	6	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4711538461538462	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.47222222222222227	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.47329059829059833	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4743589743589744	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.47542735042735046	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4764957264957265	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4775641025641026	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4786324786324787	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4797008547008548	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.48076923076923084	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4818376068376069	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.48290598290598297	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.48397435897435903	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4850427350427351	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.48611111111111116	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4871794871794872	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4882478632478633	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.48931623931623935	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4903846153846154	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4914529914529915	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.49252136752136755	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4935897435897436	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.49465811965811973	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4957264957264958	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.49679487179487186	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.4978632478632479	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.498931623931624	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5010683760683761	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5021367521367522	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5032051282051283	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5042735042735044	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5053418803418804	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5064102564102565	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5074786324786326	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5085470085470086	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5096153846153847	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5106837606837608	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5117521367521368	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5128205128205129	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.513888888888889	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.514957264957265	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5160256410256411	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5170940170940171	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5181623931623932	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5192307692307693	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5202991452991453	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5213675213675214	0.959	0.688	0.250	0.994	0.367	11	889	5	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5224358974358975	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5235042735042735	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5245726495726496	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5256410256410257	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5267094017094017	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5277777777777778	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5288461538461539	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5299145299145299	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.530982905982906	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5320512820512822	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5331196581196582	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5341880341880343	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5352564102564104	0.962	0.786	0.250	0.997	0.379	11	891	3	33
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5363247863247864	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5373931623931625	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5384615384615385	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5395299145299146	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5405982905982907	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5416666666666667	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5427350427350428	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5438034188034189	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5448717948717949	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.545940170940171	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5470085470085471	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5480769230769231	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5491452991452992	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5502136752136753	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5512820512820513	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5523504273504274	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5534188034188035	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5544871794871795	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5555555555555556	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5566239316239316	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5576923076923077	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5587606837606838	0.961	0.769	0.227	0.997	0.351	10	891	3	34
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5598290598290598	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5608974358974359	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.561965811965812	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5630341880341881	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5641025641025642	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5651709401709403	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5662393162393163	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5673076923076924	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5683760683760685	0.959	0.750	0.205	0.997	0.321	9	891	3	35
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5694444444444445	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5705128205128206	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5715811965811967	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5726495726495727	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5737179487179488	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5747863247863249	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5758547008547009	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.576923076923077	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.577991452991453	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5790598290598291	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5801282051282052	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5811965811965812	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5822649572649573	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5833333333333334	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5844017094017094	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5854700854700855	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5865384615384616	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5876068376068376	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5886752136752137	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5897435897435898	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5908119658119658	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5918803418803419	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5929487179487181	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5940170940170941	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5950854700854702	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5961538461538463	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5972222222222223	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5982905982905984	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.5993589743589745	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.6004273504273505	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.6014957264957266	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.6025641025641026	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.6036324786324787	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.6047008547008548	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.6057692307692308	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.6068376068376069	0.958	0.727	0.182	0.997	0.291	8	891	3	36
logistic_regression	fold1_rep1	cc_combined_evaluation_combined_super_vector_files	5	1	0.607905982905983	0.959	0.800	0.182	0.998	0.296	8	892	2	36
